User ID,User Name,Driver Name,Car Condition,Weather,Traffic Condition,key,fare_amount,pickup_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,hour,day,month,weekday,year,jfk_dist,ewr_dist,lga_dist,sol_dist,nyc_dist,distance,bearing
04jbgDbE,Steven Hill,Evan Figueroa,Good,windy,Flow Traffic,2012-11-10 10:32:00.000000153,6.0,2012-11-10 10:32:00,-1.2914095179227882,0.7106156918713968,-1.2912727713758945,0.7109105128886437,5,10,10,11,5,2012,40.01645337415734,31.20959420751868,22.8867036882339,12.22770910556558,3.916072005809392,1.990972780106328,-0.3379831899732107
rbY4NqXR,Eric Powell II,Ronald Anderson,Good,windy,Congested Traffic,2009-04-19 14:55:00.000000138,5.7,2009-04-19 14:55:00,-1.2900513899653487,0.7112865440759859,-1.2900728051552708,0.7114953727209871,1,14,19,4,6,2009,35.214466451615834,45.28002249436757,8.244275435676753,26.88211448136751,18.45175247501556,1.3344549570817457,0.0775136250474607
n7uG6SA5,Joshua Houston,Brittany Williams,Bad,windy,Flow Traffic,2014-11-22 15:42:00.000000150,19.0,2014-11-22 15:42:00,-1.2915651489321884,0.7110741375060181,-1.2911059702592813,0.7118198294289328,1,15,22,11,5,2014,44.95131320550027,34.370678110292026,20.187509035286528,18.95679253770438,11.309080889682912,5.242115197810621,-0.4362576454319823
r6YXzUyN,Mark Sharp,Tamara Crawford,Excellent,sunny,Congested Traffic,2011-07-24 09:48:00.0000005,5.3,2011-07-24 09:48:00,-1.2911613321031543,0.7112249339533905,-1.2911786457693344,0.7113901293670918,1,9,24,7,6,2011,42.31668284762243,34.919516341255665,18.557498399663597,18.37136686918753,10.217363545247036,1.0557716767805967,0.0792205479416675
COREUxgV,Amanda Miller,Justin Nash,Bad,cloudy,Flow Traffic,2009-12-13 01:12:25.0000003,4.1,2009-12-13 01:12:25,-1.2913693404434072,0.7106938826218863,-1.2913711381325368,0.7107934536557124,2,1,13,12,6,2009,40.10636397177742,30.841981884161548,23.2272079558764,11.818698228121878,3.3736734925506067,0.6344264379584373,0.0136815260460111
zSc3gUkZ,David Reyes MD,Lauren Christian,Good,sunny,Congested Traffic,2010-06-02 16:55:00.00000052,7.7,2010-06-02 16:55:00,-1.2908781524320183,0.7116845838651957,-1.2909954734643374,0.7118307028301727,1,16,2,6,2,2010,44.38355729534511,39.503518009138205,15.642333762139828,24.362927796272444,16.367693341343625,1.0894746866415383,0.5462273763722821
0JZHVcs6,Janice Jordan,Tiffany Mccann,Good,stormy,Flow Traffic,2011-08-18 07:27:00.000000152,4.1,2011-08-18 07:27:00,-1.2914131482076323,0.7111240713759178,-1.2914087848845022,0.711213065714477,1,7,18,8,3,2011,43.18649367736525,32.07935671272862,21.27894816982985,15.562859101950773,7.665601096281334,0.5673739336853975,-0.0371260279573432
OXzlTyUA,Carolyn Santiago,Zachary Young,Good,stormy,Dense Traffic,2013-12-30 21:15:00.000000106,6.5,2013-12-30 21:15:00,-1.2913434048507226,0.7108284475072149,-1.2915558114206902,0.7106674757903035,6,21,30,12,0,2013,40.83313235123603,30.10984290428686,23.852041700211224,11.259294007465275,2.7707682845136845,1.4503736494178787,2.3561074173751497
uA6CDGcO,Joshua Davis,Troy Hill,Bad,cloudy,Flow Traffic,2009-01-27 02:17:09.0000001,6.2,2009-01-27 02:17:09,-1.2913304021477952,0.710933114902457,-1.2912851108537058,0.710745736353963,1,2,27,1,1,2009,40.159821096755365,31.72944608305825,22.10923703781741,13.098512950169102,4.682660128802333,1.213650372691923,-2.9604147456828382
XF0Gyeuw,John Williams,Nicholas Nicholson,Good,cloudy,Flow Traffic,2012-08-11 23:13:00.000000142,8.9,2012-08-11 23:13:00,-1.2912599781124772,0.7114881819644688,-1.291403583803331,0.7110620598275945,3,23,11,8,5,2012,43.401201701857474,33.38168992701763,20.290640866719844,17.138964085963874,9.2006142911787,2.8018958944801797,2.8915925126116995
1zgcvrEO,Charles Hurley,Jennifer Smith,Good,cloudy,Flow Traffic,2010-08-29 00:57:00.000000216,6.9,2010-08-29 00:57:00,-1.2913143102120916,0.7115091608220778,-1.2910191401289943,0.7118275263309342,5,0,29,8,6,2010,45.28112373984312,37.01273837877302,17.93272751382417,22.209051053652075,14.467957060733198,2.4783089145292494,-0.6120376131328367
DiRCO2qd,Stephanie Burgess,Tim Harrison,Good,cloudy,Dense Traffic,2010-10-18 18:16:00.000000234,11.7,2010-10-18 18:16:00,-1.2912685476791046,0.7113843348739752,-1.2915512910179276,0.7106709664488075,1,18,18,10,0,2010,42.46134444913498,31.688497336545534,22.20754878607204,14.24172876755102,6.047890783415848,4.745389917345574,2.8497584557779763
j0dIZuaa,William Delgado,David Anderson,Good,stormy,Dense Traffic,2009-11-06 05:36:59.0000003,9.3,2009-11-06 05:36:59,-1.2915324589152986,0.7110208351506623,-1.2917578856414862,0.7104873578114976,1,5,6,11,4,2009,42.68380778393306,28.444158623340726,25.57907970161808,10.095094919753338,3.62201978952713,3.568816761515547,2.8315927035822392
jeey6Y91,John Middleton,Carlos Rivers,Bad,sunny,Congested Traffic,2012-06-13 12:40:40.0000005,8.1,2012-06-13 12:40:40,0.0,0.0,0.0,0.0,1,12,13,6,2,2012,17293.486311810902,17360.26455943967,17314.695443972152,17339.554005289192,17334.256604801092,0.0,0.0
wolxJFah,Marvin Collins,Hailey Williams,Excellent,rainy,Dense Traffic,2014-06-24 17:46:00.000000202,28.0,2014-06-24 17:46:00,-1.287894512075734,0.7094228815007064,-1.2898107614213763,0.7093457030411833,1,17,24,6,1,2014,11.577454845313673,55.52299771515961,31.210767468777284,35.08929241584097,31.60098332874008,9.27634197688454,1.6232032912255905
046RaoGN,Chelsey Lynch,Brian Tate,Good,rainy,Flow Traffic,2011-01-23 12:26:00.00000070,5.3,2011-01-23 12:26:00,-1.2915775058632926,0.7110561257081377,-1.2914113156119176,0.7112964051862597,1,12,23,1,6,2011,43.94520452855967,31.387642023169786,22.04161008008154,15.203571230346704,7.567013216933224,1.7282475874921173,-0.4826032703727681
n9zpyXtl,Timothy Munoz,Brian Myers,Bad,sunny,Congested Traffic,2015-05-07 13:47:27.0000002,16.5,2015-05-07 13:47:27,-1.2912103518653804,0.7112988352802744,-1.2909514926074248,0.7119742795117459,1,13,7,5,3,2015,44.51105720448523,37.65616043630213,17.531021020601536,22.328932202919447,14.377800806956852,4.480827525806063,-0.2823828744914291
PQpggdsB,Sharon Gonzalez,Ernest Singh,Good,windy,Dense Traffic,2010-12-16 08:02:42.0000002,6.9,2010-12-16 08:02:42,-1.291072285404718,0.7114596109246136,-1.2912516354386527,0.7111401284050362,1,8,16,12,3,2010,42.24322300165644,34.97130230578443,18.560864393299024,18.336007897202613,10.153367431759635,2.211820540796273,2.7394511746555827
TBFkfWEa,Linda Smith,James Price,Excellent,stormy,Flow Traffic,2010-04-29 11:58:00.00000048,5.3,2010-04-29 11:58:00,-1.290867802629554,0.7117522153737105,-1.2910088426864077,0.7118391153171673,1,11,29,4,3,2010,44.73635644448142,39.72683465279093,15.66980175764168,24.756844873100874,16.797803005473845,0.8771779589614951,0.887702595990497
pIjRc5lg,Kenneth Ford,Allen Kelly,Very Good,windy,Flow Traffic,2012-03-04 15:03:15.0000003,16.9,2012-03-04 15:03:15,-1.291358379775705,0.7113559732736302,-1.2905453530502482,0.7125040857621772,1,15,4,3,6,2012,46.73022117435213,40.70787175149468,17.902947317106676,26.134372396281957,18.32975038383421,8.29957474563723,-0.4918713207920103
fJxDtZAA,Shelby Morgan,Susan Campbell MD,Bad,cloudy,Dense Traffic,2010-09-21 23:29:00.000000138,6.9,2010-09-21 23:29:00,-1.2913148338108675,0.7110895836698984,-1.2910379024184535,0.7114272699735743,1,23,21,9,1,2010,42.05954482345874,34.63632897877436,18.838782311988385,17.82788994150035,9.621778343830156,2.532763576300524,-0.5558061888289688
DVBouGv6,Michael Smith,Harold Martinez,Very Good,cloudy,Congested Traffic,2009-06-24 23:04:00.000000198,7.7,2009-06-24 23:04:00,-1.291296891826157,0.7111742495919127,-1.2909341425944223,0.7113614187008964,5,23,24,6,2,2009,41.63340447671345,35.1963014063944,18.179241856891828,18.29762523166869,10.058236195048782,2.11824653468594,-0.9727342896403416
vDm2xMIm,John Stephens,David Williams,Bad,sunny,Flow Traffic,2010-10-12 22:52:54.0000001,8.1,2010-10-12 22:52:54,-1.2914404451571333,0.7106993978623225,-1.2908378527795898,0.7106300210245557,1,22,12,10,1,2010,37.67027191329724,32.84352433884962,22.041345556835967,13.222982564362717,5.180059725745063,2.9431539814100343,-1.72134906380899
52ftsg8M,Anna Rowland,Dana Branch,Bad,cloudy,Dense Traffic,2012-10-15 19:24:00.000000219,6.5,2012-10-15 19:24:00,-1.2910433478457195,0.711411823809694,-1.2912249842609749,0.7114999978435048,1,19,15,10,0,2012,43.21128390117677,36.01907521387841,17.78591098572283,20.117730535612303,12.09736712235554,1.0410525679331442,1.0007696173417373
f3eBb10B,Jade Garrett,Eugene Sutton,Excellent,rainy,Dense Traffic,2011-09-10 23:40:52.0000003,31.7,2011-09-10 23:40:52,-1.2908839643784276,0.7105780451194313,-1.291171926251714,0.7118333731839284,2,23,10,9,5,2011,40.82129110265496,36.57389132238333,19.35782312970836,19.443483742437277,11.94542464075858,8.117562060254345,0.1719691895463872
MiY5iygN,Nancy Smith,Joseph Dennis,Good,cloudy,Congested Traffic,2011-12-12 18:17:10.0000001,10.1,2011-12-12 18:17:10,-1.290834868266569,0.7117458274686482,-1.2908947330599123,0.7113180298156919,1,18,12,12,0,2011,41.947110937011786,38.84078739399448,15.285487622668596,22.474778733722104,14.209531140353583,2.7407630886494525,3.035984115029566
h1xmhsEJ,Tanya Wright,Miranda Williams,Very Good,cloudy,Dense Traffic,2009-03-21 02:22:07.0000001,10.6,2009-03-21 02:22:07,-1.2905992139109643,0.711967466830359,-1.2898463312315318,0.7123129896623763,1,2,21,3,5,2009,43.94788769640947,47.89402408130236,11.076816899379867,32.38014447637522,24.10693908540009,4.246063501108934,-1.0255256512845463
ttI3kXc9,Sean Miles,Jamie Cooper,Bad,windy,Dense Traffic,2010-07-11 23:33:00.00000078,13.3,2010-07-11 23:33:00,-1.2911944933589423,0.7108173123065873,-1.291661072227878,0.7110432626315505,1,23,11,7,6,2010,41.72820017676879,30.97138810456813,22.68208774044895,13.32348371386437,5.480677134576396,2.673186475965754,1.0019799140630852
QWRBhNay,Michelle Gibbs,Ashley Aguirre,Bad,sunny,Congested Traffic,2014-09-13 08:41:13.0000001,9.0,2014-09-13 08:41:13,-1.291206536130781,0.7109393806344717,-1.2913722900498432,0.7113087970239489,1,8,13,9,5,2014,41.920008327425904,33.05659326635992,20.510540040866317,15.947868836092509,7.817927913281953,2.4858233316965648,0.3276318834733601
ktU8NcCl,Nicholas Perez,Nicole Vasquez,Very Good,rainy,Congested Traffic,2009-09-05 15:58:49.0000003,6.5,2009-09-05 15:58:49,-1.291158207963793,0.7111488899578811,-1.2911571782195348,0.7114529263135785,3,15,5,9,5,2009,42.19213873504483,35.02611688660367,18.53103038972675,18.401315129800548,10.224286801836024,1.9370219973011271,-0.0025652887012243
EYWvvSUd,Lindsey Edwards,Shawn Townsend,Bad,cloudy,Flow Traffic,2012-05-05 07:59:44.0000002,31.7,2012-05-05 07:59:44,-1.2909970268073718,0.709533744814793,-1.2909970268073718,0.709533744814793,1,7,5,5,5,2012,32.16668521511301,34.83139282422329,31.97211048512804,15.07750011717252,14.957676528671534,0.0,0.0
iNkVLLOw,Brooke Fleming,Wesley Burch,Very Good,cloudy,Flow Traffic,2011-05-17 11:58:01.0000004,11.3,2011-05-17 11:58:01,-1.291304815620961,0.7113579978555625,-1.2914821410729636,0.7107265900920686,1,11,17,5,1,2011,42.3521667190382,31.858708647052797,21.94575239281316,14.490604720140512,6.3171556820944605,4.112762427951835,2.931873368928914
4IHLwRoR,Earl Perez,Pamela Green,Very Good,cloudy,Dense Traffic,2012-05-11 10:19:42.0000003,3.3,2012-05-11 10:19:42,-1.2910696325042548,0.7114670634805197,-1.2911595867739027,0.7114051391986589,1,10,11,5,4,2012,42.90895956078527,36.06924716598652,17.634779395121583,19.993729813024835,11.907943356932638,0.5865752330237569,2.3084585299751152
QtMTWslj,Jonathan Morales,Andrea Phillips,Excellent,windy,Congested Traffic,2011-12-06 11:06:59.0000002,8.1,2011-12-06 11:06:59,-1.2910444823097336,0.7111204410910736,-1.2909607065056377,0.7114223830516686,0,11,6,12,1,2011,40.78693008646273,36.25849127299,17.202358876028462,19.05994995661525,10.694938268417031,1.9657037453281423,-0.2071395706654983
LjDZ7vda,Kristin Johnson,George Baker,Bad,stormy,Flow Traffic,2009-11-28 18:04:14.0000001,4.9,2009-11-28 18:04:14,-1.291334189512272,0.7112824425522437,-1.2914327657084246,0.7111992252535086,1,18,28,11,5,2009,43.4853422677404,32.67782433738649,20.74690457960312,16.47279729982786,8.626840005593287,0.712348446274216,2.410200756564303
ATvOafse,Jesse Hamilton,Ashley Lucero,Bad,sunny,Congested Traffic,2009-09-02 20:14:00.000000101,4.1,2009-09-02 20:14:00,-1.2912614616423417,0.7112997213118385,-1.2913254454127197,0.7113612092613862,5,20,2,9,2,2009,43.43819129451232,33.93881306401091,19.61241166003018,17.910702264898276,9.994897747109976,0.498806947879735,0.667508663537986
mBKiTijQ,Crystal Smith,Deanna Leonard,Very Good,sunny,Congested Traffic,2012-11-10 18:53:00.00000037,14.5,2012-11-10 18:53:00,-1.291668385157444,0.7105549020535499,-1.2911220971015698,0.7111185212288964,1,18,10,11,5,2012,41.1101034179212,31.0079278207362,22.91392545486623,12.438672033190636,4.477600446966676,4.455378923509288,-0.6333377241276034
S2Yfq0Ev,Jonathan Miller,Rebecca Dunlap,Bad,rainy,Flow Traffic,2013-09-30 19:21:20.0000001,6.5,2013-09-30 19:21:20,-1.291124296216427,0.7112045310544347,-1.2910864923848289,0.7113991701726171,1,19,30,9,0,2013,41.7845178450452,35.46640092487297,17.985112108515793,18.6964091238869,10.45146878745609,1.2533953982598447,-0.1460677114368111
7gHb4R8D,Crystal Simpson,Bradley Vance,Very Good,cloudy,Congested Traffic,2012-01-12 08:52:00.00000054,5.3,2012-01-12 08:52:00,-1.291337383464803,0.7112921465828849,-1.2912358925687997,0.7113242431878289,5,8,12,1,3,2012,43.21896768498295,33.87809156654096,19.613408958415363,17.708285666570003,9.751764900796973,0.5307757966474705,-1.1752720387445514
8bnvViDe,Katherine Reyes,Jeffrey Evans,Excellent,stormy,Congested Traffic,2014-10-18 17:24:10.0000003,11.5,2014-10-18 17:24:10,-1.2915830385570213,0.7108640173173707,-1.2911829218260016,0.7112210593224512,1,17,18,10,5,2014,42.19365234231731,31.79632101206948,21.62875030036864,14.431508529118542,6.328278183588496,2.9840889843847167,-0.7038356439194067
QnONMLg4,Keith Savage,David Shaffer,Very Good,sunny,Congested Traffic,2010-02-17 18:05:00.00000034,5.7,2010-02-17 18:05:00,-1.2908877168363193,0.7116251554041653,-1.2910194717415524,0.7114048424926861,1,18,17,2,2,2010,42.403987577324415,37.91745261444527,15.98388916170763,21.7291580418198,13.525563245790671,1.540878186324826,2.716256730395395
v7E1Xthf,Stephanie Fowler,Scott Robinson,Very Good,cloudy,Flow Traffic,2014-04-17 08:31:00.000000246,57.33,2014-04-17 08:31:00,-1.2912398719194944,0.7113901293670918,-1.2878904978184544,0.7093758972372427,5,8,17,4,3,2014,22.858033980495414,49.68533002718413,25.78859278364012,31.394840351669977,25.22180417214584,20.64898439064279,-2.240317412365044
wud5s1Qd,Robin Walker,Matthew Bonilla,Bad,cloudy,Congested Traffic,2012-05-23 22:10:00.000000248,8.9,2012-05-23 22:10:00,-1.2916296912079273,0.7107565748486178,-1.291217915677504,0.7110674179883981,1,22,23,5,2,2012,41.66733488685144,30.90197935063744,22.653377546838783,12.910795288506318,4.698450635902507,2.8060341836629994,-0.7871692027938685
xQOinRXi,Melissa Cook,Ivan Cook,Very Good,stormy,Flow Traffic,2012-08-09 15:48:00.000000111,6.5,2012-08-09 15:48:00,-1.2913364235337146,0.7114778321620044,-1.2914595739657353,0.7113068771617717,1,15,9,8,3,2012,44.7351605527804,33.37362461950998,20.445709775872743,18.047013143906668,10.448156945128916,1.2407415304565936,2.6420589942332406
xOscdyLD,Brittany Shepard,Lynn Cunningham,Good,windy,Dense Traffic,2010-04-09 23:59:00.00000095,7.3,2010-04-09 23:59:00,-1.291073768934582,0.7111224482197134,-1.2913925358691662,0.7112248641402205,5,23,9,4,4,2010,41.80077738696697,33.71501336271628,19.66285090885024,16.717442793276852,8.573009230118071,1.671214901680388,1.1695940767303528
avPYAL4l,Robert Lewis,Jacqueline Nelson PhD,Very Good,rainy,Dense Traffic,2011-10-27 17:33:00.00000043,34.1,2011-10-27 17:33:00,-1.2892899377192888,0.7116364825910108,-1.2912271310159549,0.7114123823150548,2,17,27,10,3,2011,38.58240909109982,44.14438531722254,9.79199794785134,26.95547196247117,18.795756206343007,9.455730174949515,1.721735794734278
9VK5XaRh,Sean Winters,Michael Parker,Excellent,windy,Congested Traffic,2014-03-03 13:40:35.0000005,8.5,2014-03-03 13:40:35,-1.2910688121995062,0.711348415997969,-1.291263695663784,0.7112110760391297,2,13,3,3,0,2014,42.08643852301043,34.80227760401475,18.600996880930182,18.100647940614014,9.914594578859678,1.2846175378024542,2.320039032232813
lreDDVim,Sarah Wilson,Travis Branch,Very Good,sunny,Congested Traffic,2013-09-15 07:39:16.0000001,13.0,2013-09-15 07:39:16,-1.290704230372057,0.7115624282708486,-1.2913742622718978,0.7113250111326999,1,7,15,9,6,2013,42.5319946864187,36.7679759162429,16.922946399612712,20.57218200035502,12.515311431184845,3.569572138130737,2.0081522815868587
jRWRLaw2,Hannah Gonzalez,Elizabeth Mcguire,Good,sunny,Congested Traffic,2011-03-17 13:25:00.00000054,4.9,2011-03-17 13:25:00,-1.2912679193605738,0.7113962903793514,-1.291336475893592,0.7112152648293345,1,13,17,3,3,2011,43.33417971275048,33.740892951183426,19.793331336239547,17.60000237764878,9.662112550844302,1.199833869978712,2.8621949735554595
WO0GhPh8,Cheryl Evans,Kristen Ho,Bad,rainy,Dense Traffic,2009-04-13 16:07:00.000000121,5.7,2009-04-13 16:07:00,-1.2911786457693344,0.7114734688388745,-1.2909588739099231,0.7115788867256949,2,16,13,4,0,2009,43.32365925628048,36.97106875919529,17.02071071201982,21.19184900239865,13.148993514603806,1.2552291590838105,-1.006151050122236
hVorKASI,Joseph Adams,Elizabeth Newman,Very Good,stormy,Dense Traffic,2011-07-29 07:17:23.0000002,6.1,2011-07-29 07:17:23,-1.2907250870566187,0.7115271028067882,-1.2909432532131178,0.7113787498203687,0,7,29,7,4,2011,41.01656957635814,38.61998057939954,14.953736480955309,21.84415386119658,13.493115489516462,1.414786111285412,2.302318796385285
J6Q4KFJa,Kelsey Le,Melinda Oneill,Excellent,sunny,Dense Traffic,2011-06-26 03:32:50.0000004,5.3,2011-06-26 03:32:50,-1.2916244028602937,0.7108479777415447,-1.291490309213863,0.7109961038351615,3,3,26,6,6,2011,42.78213184716351,29.68643661825088,23.752056524475847,12.184537351634315,4.279384677525139,1.1444080507689858,-0.6012076670738644
laqipMJK,Justin Smith,Jennifer Levy,Good,sunny,Dense Traffic,2013-08-24 17:07:00.00000090,9.0,2013-08-24 17:07:00,-1.2914279660529815,0.710980413325186,-1.2911645086023933,0.7113588530668961,2,17,24,8,5,2013,42.35866734417949,33.156569670229985,20.305999828045856,16.228548437928694,8.087087232187365,2.725826492035173,-0.4852529372831702
ZW7n8V5s,Daniel Brown,Nicole Kim,Very Good,windy,Flow Traffic,2011-12-02 17:39:09.0000001,7.7,2011-12-02 17:39:09,0.0,0.0,0.0,0.0,1,17,2,12,4,2011,17293.486311810902,17360.26455943967,17314.695443972152,17339.554005289192,17334.256604801092,0.0,0.0
cRFE0Dlh,Joyce Scott,Charles Torres,Good,stormy,Flow Traffic,2014-02-18 18:21:00.0000005,6.0,2014-02-18 18:21:00,-1.2911969717264802,0.7118453112360119,-1.291341397722083,0.7116500961591763,1,18,18,2,1,2014,46.64599461931447,36.67704321288825,18.858015365976552,22.627706444178003,15.14192026681274,1.4255826235811857,2.630893288835363
yvRK76fq,Christina Johnson,Matthew Gilbert PhD,Excellent,rainy,Flow Traffic,2014-06-18 19:12:30.0000002,9.5,2014-06-18 19:12:30,-1.2912787229486435,0.7110871925688231,-1.2915649394926785,0.7107007592191391,1,19,18,6,2,2014,41.54593689717662,30.890474778428707,22.77601765001852,12.771605523972376,4.413028449547059,2.8232337440520183,2.630053716130801
JwUWoNbX,Paul Brennan,Gregory Madden,Excellent,sunny,Congested Traffic,2011-10-09 11:17:45.0000001,5.7,2011-10-09 11:17:45,-1.290989713877806,0.7115823599309065,-1.291188070547295,0.7113039624619207,1,11,9,10,6,2011,42.81658232072945,36.35115105816368,17.44212795087573,20.21341355038689,12.097124986071623,2.0154628347236523,2.646659556583116
n0VBNRI8,Sharon Fuentes,Wanda Carter,Good,rainy,Dense Traffic,2012-12-09 15:49:47.0000001,16.0,2012-12-09 15:49:47,-1.291398504895208,0.7108114829068856,-1.291406934835495,0.7113667245018225,1,15,9,12,6,2012,42.67013780729698,31.95655481372748,21.79499615980302,14.944721806334996,6.900972684087342,3.537678230085905,0.011499765188472
pnzdimcI,Christopher Jones,Tracy Johnson,Good,windy,Flow Traffic,2014-02-27 14:35:37.0000003,9.0,2014-02-27 14:35:37,-1.291153966813711,0.7113115022842894,-1.290922413981849,0.7115112901237652,1,14,27,2,3,2014,42.16990905290588,36.61133443735889,17.003303157634367,20.18267995616686,11.978067918622113,1.6937277295586506,-0.7203772706043632
F7Wwd3Vq,Chelsea Stevenson,Michael Christensen,Very Good,cloudy,Flow Traffic,2013-08-04 08:49:38.0000001,30.33,2013-08-04 08:49:38,-1.291354697130983,0.7112613066150021,-1.2893286316688053,0.7116479668574889,2,8,4,8,6,2013,38.65330011931208,43.03192503225677,10.518846057144376,25.696209586089186,17.55525732603992,10.082306208437192,-1.3233061047023256
pwprtSgg,Joshua Rivas,Nicole Dorsey,Excellent,stormy,Congested Traffic,2011-12-28 23:54:00.00000077,4.9,2011-12-28 23:54:00,-1.291201509582535,0.7115246942524205,-1.291232925509071,0.7116277210381659,2,23,28,12,2,2011,44.81112408181353,36.0045168395677,18.3812778275928,20.953907028335863,13.187591324273049,0.6736588793337273,0.2269445267076408
SIg5kFDI,Jesse Baker,Tiffany Brown,Bad,sunny,Dense Traffic,2009-10-28 14:43:00.000000155,8.1,2009-10-28 14:43:00,-1.2911070000035398,0.711077017299284,-1.291377787836987,0.7112451797727137,1,14,28,10,2,2009,41.78180801818239,33.58635570329775,19.822271979534342,16.546288755543777,8.393587982201055,1.6899991723584495,0.8840669577759075
y0pXLx2r,Audrey Burton,Candace Petersen,Bad,cloudy,Dense Traffic,2014-10-24 20:04:30.0000001,20.5,2014-10-24 20:04:30,0.0,0.0,0.0,0.0,1,20,24,10,4,2014,17293.486311810902,17360.26455943967,17314.695443972152,17339.554005289192,17334.256604801092,0.0,0.0
b16f2Z2A,Diana Valencia,David Fisher,Bad,cloudy,Congested Traffic,2013-06-17 18:14:00.000000129,14.0,2013-06-17 18:14:00,-1.291058095877899,0.7114370787239703,-1.2913893593699275,0.710757150807271,1,18,17,6,0,2013,41.4190969781739,33.630392186132944,20.1919083360832,16.050648249586285,7.725523218895788,4.617516918438854,2.787871678901
Wdo6FVqY,Nathan Curry,Rebecca Stevens,Excellent,sunny,Congested Traffic,2010-07-24 22:36:00.000000115,10.9,2010-07-24 22:36:00,-1.2909178586725014,0.7113324462353133,-1.2897481913676925,0.7111511588859086,1,22,24,7,5,2010,35.757023607954125,42.27480786423832,12.097315212224116,24.01169855974802,15.749897751892462,5.762178539010784,-1.77222341333918
EMCxBVYs,Anthony Hayes,Jesse Davis,Good,sunny,Flow Traffic,2010-04-07 16:02:00.0000007,13.3,2010-04-07 16:02:00,-1.291365570532223,0.7109661539851974,-1.290964197164142,0.711433238999616,1,16,7,4,2,2010,41.60488954351565,34.49160609697801,19.02266220992648,17.32161828409573,9.029797218507188,3.5508154919389776,-0.5769466380826318
buATjFmD,Jeffrey Phillips,Cindy Diaz,Bad,stormy,Congested Traffic,2011-04-21 09:36:20.0000003,14.1,2011-04-21 09:36:20,-1.290607312238694,0.711961358177977,-1.291254567591796,0.711217568663947,1,9,21,4,3,2011,43.220956431990935,38.62509630119118,16.253839294366312,22.61808814771048,14.465973045433612,5.675204940096244,2.558681466133516
Chy6lU6J,Edward Taylor,Anthony Hopkins,Good,stormy,Dense Traffic,2013-03-14 23:33:00.000000133,5.0,2013-03-14 23:33:00,-1.2908472077443809,0.7116230959156481,-1.290709064934085,0.7115622188313384,1,23,14,3,3,2013,41.81686282776174,39.86512555928117,14.137462325997742,23.56535404307176,15.279669876866995,0.7711566086731536,-2.0977517536444084
wwNIWFzY,Cheyenne Osborn,Jacob Vasquez,Good,windy,Flow Traffic,2013-03-01 08:57:29.0000002,5.0,2013-03-01 08:57:29,-1.2909988419497938,0.7121139697677714,-1.2908662318332271,0.7122139771339107,1,8,1,3,4,2013,48.15791274660437,42.32863627175208,16.671803818260287,28.831095232944712,21.161984704983624,0.9027383418070836,-0.7872102582592729
Udbt6jed,Anthony Solis,Gloria Blake,Very Good,windy,Congested Traffic,2013-01-27 12:02:00.000000106,13.5,2013-01-27 12:02:00,-1.2911514709928809,0.7118730270645336,-1.290828794520772,0.711413865844919,2,12,27,1,6,2013,43.75581183959015,38.47680306908275,16.403727064618813,23.03590812455876,15.050734764037076,3.3137812277510803,-2.652423012114544
hqmFBtnv,Carla Perez,Crystal Singleton,Very Good,stormy,Flow Traffic,2010-09-27 22:57:00.00000018,8.9,2010-09-27 22:57:00,-1.291174212633034,0.7112027857251828,-1.2912743770788062,0.7115442070334578,1,22,27,9,0,2010,43.25998164584219,34.83939716882699,18.962953938927043,18.803576694294662,10.820963159222554,2.228256141705915,0.2186355441741986
4sESBgC4,Shannon Martinez,Mary Jackson,Bad,cloudy,Flow Traffic,2009-11-20 10:59:50.0000002,4.5,2009-11-20 10:59:50,-1.291141173550294,0.7117395966432185,-1.2912222615473414,0.7116329395726292,1,10,20,11,4,2009,45.48071654099971,36.98944391110527,17.9741847280865,22.33427664890788,14.622383524412475,0.7840804923297897,2.61918941141785
rjuZ7D2Y,William Galvan,Justin Baker,Excellent,rainy,Dense Traffic,2014-02-27 13:40:46.0000005,8.0,2014-02-27 13:40:46,-1.291132307277694,0.7112145492443411,-1.2912206732977225,0.7113684174711971,1,13,27,2,3,2014,42.239455143940624,34.78332645695665,18.674881986715267,18.181362855046693,10.026347848951175,1.0690427445343205,0.4103157246601169
DBPsyxbB,Mr. Daniel Davila,Margaret Hansen,Very Good,windy,Congested Traffic,2010-09-13 07:24:00.00000035,6.5,2010-09-13 07:24:00,-1.2914159756410204,0.7110953607097223,-1.2914254004189811,0.7107431881732551,1,7,13,9,0,2010,41.64564899189577,31.00242703346728,22.655506357646704,13.082883160015063,4.834516228153598,2.244152532279507,3.1213132584546868
qr2a9AiE,Morgan Boone,Paul Barton,Bad,rainy,Flow Traffic,2012-05-02 07:46:08.0000003,9.3,2012-05-02 07:46:08,-1.2912416870619163,0.7109677422348166,-1.2916479648051955,0.7111407741768594,1,7,2,5,2,2012,42.67647609451144,31.29452379311765,22.151035203751288,14.35872551802472,6.565495521247317,2.249757090358272,1.0585711941492404
LUZ0g8ax,Katherine Turner,Connie Dillon,Excellent,rainy,Flow Traffic,2013-10-12 17:16:13.0000004,25.5,2013-10-12 17:16:13,-1.290832354992446,0.7114281426382003,-1.2905384589997029,0.7128271113001363,1,17,12,10,5,2013,46.75873118567896,44.5353503745209,16.785383104727583,29.84980361333336,21.82262370617764,9.024824130888597,-0.1576087456703846
